Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,Stony Brook University,100 Nicolls Rd,,Stony Brook,NY,11794,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,200-8,40.913685,-73.116048,04/08/2020,94862,2021-03-11 23:22:17,P,,,07/13/2014,J1772
ELEC,NATIONAL GRID NEW HAMPTON INN,1305 Buckley Rd,,Syracuse,NY,13212,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.094833,-76.172042,04/06/2021,162209,2021-04-06 00:24:53,,,,,J1772
ELEC,NYSE Thruway - NYPA,Milepost 66 S,,Modena,NY,12548,,866-816-7584,E,,Public,24 hours daily,A D M V,,,2,,EV Connect,http://evconnect.com/,GPS,41.592150,-74.088523,11/09/2020,167633,2021-03-11 23:22:17,SG,,,06/26/2020,CHADEMO J1772COMBO
ELEC,PICOTTE 12 CORPORATE 2,12 Corporate Woods Blvd,,Albany,NY,12211,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.685814,-73.766380,04/06/2021,181234,2021-04-06 00:24:53,,,,,J1772
ELEC,Kings County Parking,581 Clarkson Ave,,Brooklyn,NY,11203,,855-900-7584,E,,Public,24 hours daily,,,2,,,Greenlots,http://greenlots.com/,200-9,40.656635,-73.940857,04/06/2021,99290,2021-04-06 01:16:39,,,,,J1772
ELEC,Shults Nissan,311 Fluvanna Ave,,Jamestown,NY,14701,,716-484-2780,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,42.115661,-79.253776,06/09/2020,49932,2021-03-11 23:22:17,P,,,10/25/2012,J1772
ELEC,Reinstein Woods Nature Preserve,93 Honorine Dr,"Between Union & Transit Rds, off of Como Park Boulevard",Depew,NY,14043,,716-683-5959,E,,Public - Call ahead,Sunrise to sunset daily,,,2,,,Non-Networked,,GPS,42.891613,-78.717862,06/09/2020,82545,2021-03-11 23:22:17,SG,,,04/21/2017,J1772
ELEC,Koeppel Nissan,74-15 Northern Blvd,,Jackson Heights,NY,11372,,877-505-6334,E,,Public - Call ahead,Dealership business hours,,,2,1,,Non-Networked,,200-9,40.755072,-73.892094,06/09/2020,85969,2021-03-11 23:22:17,P,,,03/01/2017,CHADEMO J1772 J1772COMBO
ELEC,Central Parking Corp,15 W 5th St,,Jamestown,NY,14701,,866-816-7584,E,,Public,Garage business hours,,,2,,,EV Connect,http://evconnect.com/,200-9,42.097522,-79.242525,04/08/2020,94845,2021-03-11 23:22:17,P,,,07/22/2015,J1772
ELEC,TOWN GLENVILLE TOWN HALL EV1,Glenville Municipal Center 18 Glenridge Rd,,Glenville,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.868010,-73.928278,04/06/2021,175725,2021-04-06 00:24:53,,,,,J1772
ELEC,Westchester Medical Center,100 Woods Rd,,Valhalla,NY,10595,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,41.086676,-73.806065,04/08/2020,123262,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,MTP Parking 755 Kent Ave - Tesla Destination,755 Kent Ave,,Brooklyn,NY,11249,,718-855-7407  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.698959,-73.960100,11/03/2020,122479,2021-03-11 23:22:17,P,,,03/01/2019,TESLA
ELEC,69 COLLIER ST STATION 2,7 Hawley St,,Binghamton,NY,13901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.097795,-75.914004,04/06/2021,171217,2021-04-06 00:24:53,,,,,J1772
ELEC,ADELPHI UNIV STATION 01,1 South Ave,,Garden City,NY,11530,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.719618,-73.649987,04/06/2021,60739,2021-04-06 00:24:53,,,,,J1772
ELEC,NW HOSPITAL NORTH WEST UNIT,400 E Main St,,Mount Kisco,NY,10549,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.195543,-73.725817,04/06/2021,162132,2021-04-06 00:24:53,,,,,J1772
ELEC,Union College - Nott/Lennox Lot,894 Nott St,,Schenectady,NY,12308,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,42.819693,-73.924193,05/06/2020,156045,2021-03-11 23:22:17,P,,,05/01/2020,J1772
ELEC,E 47th Street - Tesla Supercharger,212 East 47th Street,,New York,NY,10017,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,4,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.753400,-73.971700,08/10/2020,102336,2021-03-11 23:22:17,P,,,07/23/2018,TESLA
ELEC,Mohawk Valley Welcome Center,I90 Westbound Milepost 187,,Fultonville,NY,12072,,855-900-7584,E,,Public,24 hours daily,,,,2,,Greenlots,http://greenlots.com/,GPS,42.916201,-74.446642,04/06/2021,165567,2021-04-06 01:16:39,,,,,CHADEMO J1772COMBO
ELEC,GLOVERS PARKING STATION 2,85 Mill Rd,,Westhampton Beach,NY,11978,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.812190,-72.643446,04/06/2021,162270,2021-04-06 00:24:53,,,,,J1772
ELEC,COLGATE LALLY LANE 1,Lally Ln,,Hamilton,NY,13346,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.817555,-75.539265,04/06/2021,162445,2021-04-06 00:24:53,,,,,J1772
ELEC,SCOTIA EVCHARGE SCOTIA EV2,138 Mohawk Ave,,Scotia,NY,12302,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.826490,-73.963640,04/06/2021,175480,2021-04-06 00:24:53,,,,,J1772
ELEC,Icon Parking OMNI - Tesla Destination,143-159 W 68th St,,New York,NY,10023,,212-874-9664  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.775545,-73.981800,11/03/2020,115015,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,Hannaford Supermarket,900 Central Ave,,Albany,NY,12206,,877-455-3833,E,,Public - Card key at all times,24 hours daily,,,,1,,eVgo Network,https://www.evgo.com/,GPS,42.680658,-73.790978,03/25/2021,93508,2021-03-25 01:01:24,,,,,CHADEMO J1772COMBO
ELEC,Village of Cherry Valley,2 Genesee St,Located near Village Park entrance,Cherry Valley,NY,13320,,607-264-3791,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,42.797294,-74.758022,03/03/2020,104135,2021-03-11 23:22:17,P,,,10/04/2018,J1772
ELEC,Nissan of Westbury,939 Old Country Rd,,Westbury,NY,11590,,516-338-5600,E,,Public - Call ahead,Dealership business hours,,,1,1,,Non-Networked,,200-8,40.753954,-73.561974,06/09/2020,44212,2021-03-11 23:22:17,P,,,11/30/2011,CHADEMO J1772
ELEC,Fort William Henry - Tesla Destination,48 Canada St,,Lake George,NY,12845,,518-668-3081  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.421013,-73.712711,11/03/2020,122485,2021-03-11 23:22:17,P,,,03/01/2019,J1772 TESLA
ELEC,The Garrison and Highlands Country Club - Tesla Destination,1 Snakehill Rd,,Garrison,NY,10524,,845-424-3604  877-798-3752,E,,Public,24 hours daily,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.381167,-73.912428,11/03/2020,114945,2021-03-11 23:22:17,P,,,08/15/2016,TESLA
ELEC,Village Hall,20 W Summit St,,Lakewood,NY,14750,,716-763-8557,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,42.103591,-79.328576,06/09/2020,157955,2021-03-11 23:22:17,P,,,05/15/2020,J1772
ELEC,MP 225 LLC NS1-100 JAY ST,100 Jay St,,New York,NY,11201,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.701820,-73.986824,04/06/2021,162487,2021-04-06 00:24:53,,,,,J1772
ELEC,COLACINO INUSTR COLACINO 2,126 Harrison St,,Newark,NY,14513,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.049065,-77.094025,04/06/2021,174197,2021-04-06 00:24:53,,,,,J1772
ELEC,BEDFORD_EV KATONAH LOT 1,70 Katonah Ave.  Lot 1,,Katonah,NY,10536,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.259809,-73.683831,04/06/2021,162339,2021-04-06 00:24:53,,,,,J1772
ELEC,Outerbridge Commons - Tesla Supercharger,2925 Veterans Road West,,Staten Island,NY,10309,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,12,,Tesla,http://www.teslamotors.com/supercharger,GPS,40.527500,-74.231300,08/10/2020,152158,2021-03-11 23:22:17,P,,,01/20/2020,TESLA
ELEC,Lima - Town Court,7329 E Main St,,Lima,NY,14485,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,42.905520,-77.610606,04/08/2020,123130,2021-03-11 23:22:17,LG,,,04/01/2019,J1772
ELEC,MPG 10 E 102nd Street - Tesla Destination,10 E 102nd St,,New York,NY,10029,,212-249-1947  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.791232,-73.952370,11/03/2020,114983,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,JATC LU 363 LU 363 1,67 Commerce Dr S,,Harriman,NY,10926,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.309697,-74.133095,04/06/2021,162182,2021-04-06 00:24:53,,,,,J1772
ELEC,BURNS MGT GASLIGHT 1,69-71 Hamilton St,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.076363,-73.788431,04/06/2021,120963,2021-04-06 00:24:53,,,,,J1772
ELEC,SUNY BUFFALO PARKER 1,185 Hayes Rd,,Buffalo,NY,14214,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.951099,-78.822518,04/06/2021,182228,2021-04-06 00:24:53,,,,,J1772
ELEC,VOB KENSINGTON 1,15 Kensington Terrace,,Bronxville,NY,10708,,888-758-4389,E,,Public,Mon 3:00pm - 12:00am; Tue 3:00pm - 12:00am; Wed 3:00pm - 12:00am; Thu 3:00pm - 12:00am; Fri 3:00pm - 12:00am; Sat 6:00am - 12:00am; Sun 6:00am - 12:00am,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.942543,-73.834410,04/06/2021,165221,2021-04-06 00:24:53,,,,,J1772
ELEC,imPark 611 E 83rd Street - Tesla Destination,611 E 83rd St,,New York,NY,10028,,212-249-5124  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.772931,-73.945552,11/03/2020,115175,2021-03-11 23:22:17,P,,,03/01/2017,J1772 TESLA
ELEC,854ELLICOTT 589 ELLICOTT 1,589 Ellicott St,,Buffalo,NY,14203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.896075,-78.868221,04/06/2021,181842,2021-04-06 00:24:53,,,,,J1772
ELEC,Shops at Skyview center,"40-24 College Point Blvd, Suite B215",,Flushing,NY,11354,,833-632-2778,E,,Public,24 hours daily,,,1,3,,Electrify America,https://www.electrifyamerica.com/,GPS,40.756191,-73.836298,04/06/2021,146876,2021-04-06 01:19:10,,,,,CHADEMO J1772 J1772COMBO
ELEC,Genesee Community College,1 College Rd,,Batavia,NY,14020,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,2,,,EV Connect,http://evconnect.com/,GPS,43.016226,-78.137984,04/08/2020,155097,2021-03-11 23:22:17,P,,,08/05/2018,J1772
ELEC,EVPASS          R FF-1,150 East Locust St,,Rome,NY,13440,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.223629,-75.446960,04/06/2021,162515,2021-04-06 00:24:53,,,,,J1772
ELEC,Park Kwik LLC 50 Washington St. - Tesla Destination,45 Main St,,Brooklyn,NY,11201,,718-222-0500  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.702769,-73.990584,11/03/2020,114906,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,The Custer Institute,1115 Main Bayview Rd,,Southold,NY,11971,,888-780-0062,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,41.052046,-72.434680,04/08/2020,152743,2021-03-11 23:22:17,P,,,01/20/2020,J1772
ELEC,RRH ST MARYS 5,89 Genesee St,,Rochester,NY,14611,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.149386,-77.636910,04/06/2021,174452,2021-04-06 00:24:53,,,,,J1772
ELEC,OLYMPIC SPORTS  SPORTS 5,Bob Run Rd,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.220483,-73.923765,04/06/2021,182114,2021-04-06 00:24:53,,,,,J1772
ELEC,iPark 34 N 7th Street - Tesla Destination,34 N 7th St,,Brooklyn,NY,11249,,718-782-1494  877-798-3752,E,,Public,24 hours daily; pay lot; see valet for access,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.720475,-73.962650,11/03/2020,168539,2021-03-11 23:22:17,P,,,11/03/2020,TESLA
ELEC,SUNY NEW PALTZ ROUTE 32 (3),80 NY-32,,New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.738571,-74.079661,04/06/2021,122791,2021-04-06 00:24:53,,,,,J1772
ELEC,CORNELL STATLER 1,343 Campus Rd,,Ithaca,NY,14853,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.445529,-76.481171,04/06/2021,180108,2021-04-06 00:24:53,,,,,J1772
ELEC,TATABROOKFIELD #3,11 E Loop Rd,,New York,NY,10044,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755093,-73.955605,04/06/2021,143191,2021-04-06 00:24:53,,,,,J1772
ELEC,Roger Smith Hotel - Tesla Destination,501 Lexington Ave,,New York,NY,10017,,212-755-1400  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.754735,-73.973361,11/03/2020,115146,2021-03-11 23:22:17,P,,,11/01/2018,TESLA
ELEC,NATIONAL GRID RIVERVIEW SOLAR,600 Riverwalk Pkwy,,Tonawanda,NY,14150,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.000068,-78.910950,04/06/2021,162247,2021-04-06 00:24:53,,,,,J1772
ELEC,Enterprise Parking 200 E 69th St - Tesla Destination,200 E 69th St,,New York,NY,10065,,212)-564-3199  877-798-3752,E,,Public,24 hours daily; see valet for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.767289,-73.961762,11/03/2020,115041,2021-03-11 23:22:17,P,,,11/01/2016,TESLA
ELEC,Lake Mohonk,1000 Mountain Rest Road,These charging stations are available to guests with additional property access. Please see Valet or Guest Services for more information at 845-245-1000.  Pricing is set through guest services.,New Paltz,NY,12561,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,4,,,SemaCharge Network,https://semaconnect.com/,GPS,41.768279,-74.156017,04/06/2021,148083,2021-04-06 00:16:21,,,,,J1772
ELEC,RRH RIEDMAN CANP7,100 Kings Hwy S,,Rochester,NY,14617,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.202055,-77.574550,04/06/2021,173963,2021-04-06 00:24:53,,,,,J1772
ELEC,Pindar Vineyards - Tesla Destination,37645 NY-25,,Peconic,NY,11958,,631-734-6200  877-798-3752,E,,Public,24 hours daily; for customer use only,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.034704,-72.469690,11/03/2020,115209,2021-03-11 23:22:17,P,,,11/01/2018,TESLA
ELEC,Gideon Putnam Resort and Spa - Tesla Destination,24  Gideon Putnam Rd,,Saratoga Springs,NY,12866,,518-584-3000  877-798-3752,E,,Public,24 hours daily; available with reservation only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.057104,-73.798310,11/03/2020,115235,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,SUNY ADIRONDACK SUNY ACC 1.3,640 Bay Rd,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.355170,-73.654090,04/06/2021,181424,2021-04-06 00:24:53,,,,,J1772
ELEC,Crowne Plaza Lake Placid - Tesla Destination,101 Olympic Dr,,Lake Placid,NY,12946,,518-523-2556  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,44.285832,-73.986802,11/03/2020,150742,2021-03-11 23:22:17,P,,,09/30/2019,TESLA
ELEC,Essex County - Public Safety Building,702 Stowersville Rd,,Lewis,NY,12950,,518-873-3900,E,,Public,24 hours Daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,44.281549,-73.536445,03/03/2020,142582,2021-03-11 23:22:17,LG,,,06/01/2019,J1772
ELEC,WCS NS1 ASIA,Boston Rd,,Bronx,NY,10460,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.846612,-73.876323,04/06/2021,173506,2021-04-06 00:24:53,,,,,J1772
ELEC,Village of Churchville,23 E Buffalo St,,Churchville,NY,14428,,585-293-3720,E,,Public,24 hours daily,,,2,,,Non-Networked,,GPS,43.104011,-77.883046,06/09/2020,157966,2021-03-11 23:22:17,P,,,05/15/2020,J1772
ELEC,TATABROOKFIELD #5,11 E Loop Rd,,New York,NY,10044,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755142,-73.955600,04/06/2021,174184,2021-04-06 00:24:53,,,,,J1772
ELEC,TRANSITION MARGARETVILLE,48 Walnut St,,Margaretville,NY,12455,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.148731,-74.649075,04/06/2021,162391,2021-04-06 00:24:53,,,,,J1772
ELEC,Treiber Nissan,320 N Comrie Ave,,Johnstown,NY,12095,,518-736-1300,E,,Public - Call ahead,Dealership business hours,,,1,,,Non-Networked,,200-9,43.025044,-74.358103,06/09/2020,44344,2021-03-11 23:22:17,P,,,11/30/2011,J1772
ELEC,iPark 34 N 7th Street - Tesla Destination,34  N 7th St,,Brooklyn,NY,11249,,718-782-1494  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.720475,-73.962650,09/30/2019,122473,2021-03-11 23:22:17,P,,,03/01/2019,J1772 TESLA
ELEC,Parking Garage,59 Paidge Ave,,Brooklyn,NY,11222,,866-816-7584,E,,Public,Garage business hours,,,10,,,EV Connect,http://evconnect.com/,200-9,40.737171,-73.949257,04/08/2020,94831,2021-03-11 23:22:17,P,,,06/24/2016,J1772
ELEC,Selux Corp,5 Lumen Ln,,Highland,NY,12528,,866-816-7584,E,,Public,24 hours daily,,,7,,,EV Connect,http://evconnect.com/,GPS,41.739522,-73.960362,04/08/2020,123116,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,SAVARINO COMPAN BRL #1,"BRL Covered Lot, single charger 1 South Stree",,Buffalo,NY,14204,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.864134,-78.868096,04/06/2021,164159,2021-04-06 00:24:53,,,,,J1772
ELEC,"CDTA CDTA #1, NORTH",122 Industrial Park Rd,,Albany,NY,12206,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.679739,-73.779683,04/06/2021,186543,2021-04-06 00:24:53,,,,,J1772
ELEC,INNATHOUGHTONCR HOUGHTON CREEK,9722 Co Rd 35,,Houghton,NY,14744,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.423464,-78.158123,04/06/2021,123393,2021-04-06 00:24:53,,,,,J1772
ELEC,Best Western University Inn - Tesla Destination,90 E Main St,,Canton,NY,13617,,315-386-8522  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,44.596265,-75.149319,11/03/2020,114921,2021-03-11 23:22:17,P,,,01/01/2016,J1772 TESLA
ELEC,CITY OF BEACON STATION 1,13 South Ave,,Beacon,NY,12508,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.507568,-73.977600,04/06/2021,149620,2021-04-06 00:24:53,,,,,J1772
ELEC,Icon Parking - Claridge 87 Parking,200-206 E 88th Street,Entrance on 205 E 87th St or 206 E 88th St between 2nd & 3rd Ave,New York,NY,10128,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.779687,-73.952595,04/05/2021,169359,2021-04-05 22:55:21,,,,,J1772
ELEC,GGMC Belltel Car Park - Tesla Destination,356  Bridge St,,Brooklyn,NY,11201,,718-643-1385  877-798-3752,E,,Public,24 hours daily; for customer use only; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.692645,-73.985451,11/03/2020,114901,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,Ultralife Corp,2000 Technology Pkwy,,Newark,NY,14513,,866-816-7584,E,,Public,24 hours daily; Also accepts Paypal,A D M V,,2,,,EV Connect,http://evconnect.com/,GPS,43.026445,-77.091189,04/08/2020,154908,2021-03-11 23:22:17,P,,,04/23/2019,J1772
ELEC,City Parking E 61st Street - Tesla Destination,425 E 61st St,,New York,NY,10065,,212-219-3413  877-798-3752,E,,Public,24 hours daily; see valet for access,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.760522,-73.959278,11/03/2020,115135,2021-03-11 23:22:17,P,,,09/01/2017,J1772 TESLA
ELEC,ROCKLAND COUNTY STATION 2,100 Baron Court,,Monsey,NY,10952,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.105846,-74.069285,04/06/2021,181699,2021-04-06 00:24:53,,,,,J1772
ELEC,Veteran's Municipal Parking Lot,111 Main St,,Nyack,NY,10960,,866-816-7584,E,,Public,24 hours daily,,,1,,,EV Connect,http://evconnect.com/,GPS,41.090931,-73.919850,04/08/2020,123060,2021-03-11 23:22:17,P,,,04/01/2019,J1772
ELEC,AAA Troy - Tesla Destination,514 Congress Wy,,Troy,NY,12180,,518-426-1000  877-798-3752,E,,Public,24 hours daily; for customer use only,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.721994,-73.678944,11/03/2020,115243,2021-03-11 23:22:17,P,,,11/01/2018,J1772 TESLA
ELEC,59 Allen Street - Tesla Supercharger,59 Allen Street,,New York,NY,10002,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,4,,Tesla,http://www.teslamotors.com/supercharger,GPS,40.717200,-73.991900,08/10/2020,116808,2021-03-11 23:22:17,P,,,12/01/2018,TESLA
